event_id,source,title,summary,url,published_at,ingested_at,category,language,location,author,entities,sentiment,relevance_score
evt_000869,ESPN,TechCrunch reveals startup amid growth,Short abstract 869,https://publisher.io/article/805673,2025-08-31 20:31:37.732433+00:00,2025-08-31 22:26:37.732433+00:00,business,,CA,Staff Writer,"{""key"": ""value""}",-0.10369410363801,0.41775783137535405
evt_000870,Bloomberg,The Verge reports vaccine amid growth,Short abstract 870,https://site.net/article/914901,2025-08-31 17:22:37.732433+00:00,2025-08-31 22:13:37.732433+00:00,world,,US,Staff Writer,"{""key"": ""value""}",0.346668668502679,0.526801655074262
evt_000871,CNN,CNN wins AI model as season starts,Short abstract 871,https://media.org/article/675240,2025-08-31 03:50:37.732433+00:00,2025-08-31 14:35:37.732433+00:00,world,en,CA,,"{""key"": ""value""}",0.8281042920316171,0.45356118633927606
evt_000872,The Verge,BBC reports economy in new study,Short abstract 872,https://media.org/article/894540,2025-09-02 06:46:37.732433+00:00,2025-09-02 12:40:37.732433+00:00,technology,en,BR,Staff Writer,"[""ai"", ""economy""]",-0.034160474809082006,0.17556892617552503
evt_000873,CNN,BBC reveals economy after review,Short abstract 873,https://site.net/article/688625,2025-09-01 16:46:37.732433+00:00,2025-09-01 20:53:37.732433+00:00,world,en,,Staff Writer,"{""key"": ""value""}",-0.088998967061003,0.09922944774516601
evt_000874,Al Jazeera,AP News launches economy following earnings,Short abstract 874,https://publisher.io/article/550043,2025-09-01 09:16:37.732433+00:00,2025-09-01 16:38:37.732433+00:00,sports,fr,DE,Staff Writer,"[""ai"", ""economy""]",-0.807363366810218,0.321931482284167
evt_000875,ESPN,ESPN investigates market in partnership,Short abstract 875,https://news.com/article/704282,2025-08-31 12:13:37.732433+00:00,2025-08-31 16:27:37.732433+00:00,technology,,BR,Staff Writer,"{""key"": ""value""}",-0.5836657673052631,0.051032122081099
evt_000876,Al Jazeera,Al Jazeera wins government in partnership,Short abstract 876,https://example.com/article/314860,2025-09-02 06:20:37.732433+00:00,2025-09-02 11:40:37.732433+00:00,finance,es,DE,Staff Writer,"[""ai"", ""economy""]",0.317719201878149,0.22041681595234502
evt_000877,TechCrunch,Reuters reveals vaccine as season starts,Short abstract 877,https://news.com/article/884397,2025-09-02 09:06:37.732433+00:00,2025-09-02 21:22:37.732433+00:00,world,es,,,"{""key"": ""value""}",0.8227588463281651,0.384337431320709
evt_000878,NYTimes,CNN secures government citing demand,Short abstract 878,https://publisher.io/article/488591,2025-08-31 23:35:37.732433+00:00,2025-09-01 00:00:37.732433+00:00,world,,GB,Staff Writer,"{""key"": ""value""}",0.218990653500818,0.24425731458268102
evt_000879,AP News,ESPN announces chip as season starts,Short abstract 879,https://example.com/article/659445,2025-08-30 20:15:37.732433+00:00,2025-08-30 20:48:37.732433+00:00,sports,en,US,Staff Writer,"{""key"": ""value""}",0.26432203117123804,0.38395491524803504
evt_000880,TechCrunch,Reuters debuts AI model in partnership,Short abstract 880,https://media.org/article/621755,2025-09-01 07:53:37.732433+00:00,2025-09-01 19:31:37.732433+00:00,technology,,BR,Staff Writer,"{""key"": ""value""}",0.05879108094767801,0.098446964617419
evt_000881,BBC,AP News investigates government as season starts,Short abstract 881,,2025-08-30 18:13:37.732433+00:00,2025-08-30 19:25:37.732433+00:00,business,fr,,Staff Writer,"[""ai"", ""economy""]",0.9367622862382201,0.340085404723244
evt_000882,CNN,The Verge reveals policy as season starts,Short abstract 882,https://example.com/article/114533,2025-09-01 12:38:37.732433+00:00,2025-09-02 01:36:37.732433+00:00,technology,en,GB,Staff Writer,"[""ai"", ""economy""]",0.8934761195268811,0.14307102088857201
,BBC,Reuters files device in new study,Short abstract 883,https://publisher.io/article/538415,2025-08-31 02:56:37.732433+00:00,2025-08-31 08:16:37.732433+00:00,technology,,BR,,"{""key"": ""value""}",-0.24647635891983602,0.313019852482235
,CNN,The Verge wins economy amid growth,Short abstract 884,https://example.com/article/892281,2025-08-31 04:59:37.732433+00:00,2025-08-31 08:39:37.732433+00:00,politics,en,GB,,"{""key"": ""value""}",0.124131643979887,0.42309023246319105
evt_000885,The Verge,NYTimes reports economy citing demand,Short abstract 885,,2025-08-31 15:11:37.732433+00:00,2025-09-01 02:45:37.732433+00:00,world,en,DE,Staff Writer,"[""ai"", ""economy""]",-0.17557980540427,0.326879179769551
evt_000886,Reuters,ESPN secures market after review,Short abstract 886,https://site.net/article/713381,2025-08-31 08:48:37.732433+00:00,2025-08-31 15:24:37.732433+00:00,politics,es,BR,Staff Writer,"{""key"": ""value""}",0.18755133501687601,0.46153049192281803
evt_000887,ESPN,Reuters reveals team in partnership,Short abstract 887,https://site.net/article/697394,2025-09-01 06:48:37.732433+00:00,2025-09-01 12:55:37.732433+00:00,entertainment,en,FR,Staff Writer,"{""key"": ""value""}",-0.19497614570458402,0.603115453087194
evt_000888,Al Jazeera,NYTimes debuts vaccine amid growth,Short abstract 888,https://media.org/article/287332,2025-08-30 14:55:37.732433+00:00,2025-08-31 03:22:37.732433+00:00,finance,es,FR,,"{""key"": ""value""}",0.5709296112376401,0.16206599932259902
evt_000889,The Verge,The Verge reports scientist amid growth,Short abstract 889,https://publisher.io/article/492367,2025-09-02 09:18:37.732433+00:00,2025-09-02 16:46:37.732433+00:00,business,es,,Staff Writer,"{""key"": ""value""}",0.181485760650776,0.22907914995633202
evt_000890,CNN,Bloomberg launches economy after review,Short abstract 890,https://media.org/article/613385,2025-08-31 17:06:37.732433+00:00,2025-08-31 23:13:37.732433+00:00,politics,en,BR,Staff Writer,"[""ai"", ""economy""]",,0.303879298491314
evt_000891,CNN,CNN reports vaccine in new study,Short abstract 891,https://site.net/article/482421,2025-09-01 23:24:37.732433+00:00,2025-09-01 23:58:37.732433+00:00,politics,en,DE,Staff Writer,"{""key"": ""value""}",-0.357189550862307,0.206737537278175
evt_000892,NYTimes,Reuters investigates policy citing demand,Short abstract 892,https://publisher.io/article/293434,2025-09-01 17:59:37.732433+00:00,2025-09-02 04:22:37.732433+00:00,entertainment,en,FR,Staff Writer,"[""ai"", ""economy""]",-0.822496692928208,0.256411200933917
evt_000893,Bloomberg,BBC expands AI model after review,Short abstract 893,https://media.org/article/800812,2025-09-01 09:12:37.732433+00:00,2025-09-01 22:07:37.732433+00:00,sports,es,GB,Staff Writer,"{""key"": ""value""}",-0.416650188420753,0.7517547570073211
evt_000894,BBC,Bloomberg reports vaccine as season starts,Short abstract 894,https://news.com/article/427271,2025-09-02 15:31:37.732433+00:00,2025-09-02 22:20:37.732433+00:00,business,en,IN,Staff Writer,"{""key"": ""value""}",,0.228650887122739
evt_000895,Bloomberg,TechCrunch files policy amid growth,Short abstract 895,https://example.com/article/866487,2025-09-01 23:01:37.732433+00:00,2025-09-02 02:36:37.732433+00:00,world,en,IN,Staff Writer,"[""ai"", ""economy""]",-0.948412228863567,0.207213082744506
evt_000896,ESPN,CNN expands government citing demand,Short abstract 896,https://media.org/article/808619,2025-08-31 06:06:37.732433+00:00,2025-08-31 10:37:37.732433+00:00,world,en,GB,Staff Writer,"{""key"": ""value""}",,0.263250880807886
evt_000897,CNN,CNN reveals startup after review,Short abstract 897,,2025-09-02 03:44:37.732433+00:00,2025-09-02 11:23:37.732433+00:00,politics,en,AU,,"{""key"": ""value""}",0.704811700763406,0.279299937602737
evt_000898,The Verge,BBC reveals economy in partnership,Short abstract 898,https://example.com/article/683039,2025-09-02 03:31:37.732433+00:00,2025-09-02 15:14:37.732433+00:00,technology,,GB,,"{""key"": ""value""}",-0.26743432364991604,0.604834085633114
evt_000899,Bloomberg,Bloomberg files economy as season starts,Short abstract 899,https://publisher.io/article/591774,2025-09-02 05:32:37.732433+00:00,2025-09-02 12:30:37.732433+00:00,business,fr,FR,,"{""key"": ""value""}",0.514809461566354,0.21452357466648603
evt_000900,ESPN,AP News files device citing demand,Short abstract 900,https://site.net/article/605631,2025-08-31 23:43:37.732433+00:00,2025-09-01 00:20:37.732433+00:00,business,,FR,,"[""ai"", ""economy""]",0.199543191902664,0.317397470345396
evt_000901,Al Jazeera,Reuters launches startup in partnership,Short abstract 901,https://publisher.io/article/888309,2025-08-30 21:26:37.732433+00:00,2025-08-31 02:45:37.732433+00:00,world,en,IN,,"[""ai"", ""economy""]",-0.24272203342828003,0.42035587848493705
evt_000902,CNN,NYTimes reveals vaccine amid growth,Short abstract 902,https://example.com/article/380442,2025-09-01 17:46:37.732433+00:00,2025-09-02 05:55:37.732433+00:00,politics,,BR,,"[""ai"", ""economy""]",0.5106490196459851,0.15727658533090103
evt_000903,AP News,Reuters launches chip in new study,Short abstract 903,https://news.com/article/315717,2025-08-31 09:15:37.732433+00:00,2025-08-31 16:36:37.732433+00:00,sports,en,US,Staff Writer,"{""key"": ""value""}",0.22416553550269902,0.21722128469641203
evt_000904,Bloomberg,NYTimes debuts economy after review,Short abstract 904,https://example.com/article/496240,2025-08-31 12:59:37.732433+00:00,2025-08-31 13:24:37.732433+00:00,sports,en,DE,Staff Writer,"[""ai"", ""economy""]",-0.19556719996242902,0.14685959117910902
evt_000905,NYTimes,NYTimes debuts startup in partnership,Short abstract 905,https://site.net/article/275607,2025-09-02 06:56:37.732433+00:00,2025-09-02 18:23:37.732433+00:00,science,en,,,"{""key"": ""value""}",0.354580767984566,0.380734028539568
evt_000906,TechCrunch,CNN announces economy citing demand,Short abstract 906,https://site.net/article/276004,2025-09-02 10:08:37.732433+00:00,2025-09-02 10:12:37.732433+00:00,technology,en,FR,,"{""key"": ""value""}",0.42865278758782505,0.495604899661072
evt_000907,Al Jazeera,CNN secures AI model citing demand,Short abstract 907,https://media.org/article/157113,2025-08-31 00:43:37.732433+00:00,2025-08-31 04:25:37.732433+00:00,science,es,BR,,"{""key"": ""value""}",0.08373649608598001,0.283832179956896
evt_000908,AP News,BBC announces scientist as season starts,Short abstract 908,https://publisher.io/article/172603,2025-08-31 01:11:37.732433+00:00,2025-08-31 04:31:37.732433+00:00,business,en,DE,Staff Writer,"[""ai"", ""economy""]",-0.40400257714694304,0.06649008183154001
evt_000909,BBC,ESPN reports startup following earnings,Short abstract 909,https://publisher.io/article/871727,2025-08-31 18:02:37.732433+00:00,2025-08-31 22:25:37.732433+00:00,technology,fr,,Staff Writer,"[""ai"", ""economy""]",0.17936095865706,0.21608259043977102
evt_000910,BBC,Bloomberg announces scientist in partnership,Short abstract 910,https://publisher.io/article/639254,2025-08-31 23:20:37.732433+00:00,2025-09-01 06:12:37.732433+00:00,,en,FR,,"{""key"": ""value""}",,0.14261220919202802
evt_000911,CNN,Bloomberg wins government in new study,Short abstract 911,https://publisher.io/article/364646,2025-09-01 20:27:37.732433+00:00,2025-09-02 01:51:37.732433+00:00,politics,,,,"[""ai"", ""economy""]",-0.558831292778685,0.29604218544923905
evt_000912,The Verge,ESPN investigates chip following earnings,Short abstract 912,,2025-09-02 11:11:37.732433+00:00,2025-09-02 15:45:37.732433+00:00,economy,en,DE,Staff Writer,"{""key"": ""value""}",-0.49246023814147505,0.48808663731566504
evt_000913,AP News,AP News reveals market after review,Short abstract 913,https://publisher.io/article/287026,2025-09-02 13:06:37.732433+00:00,2025-09-03 00:19:37.732433+00:00,finance,en,,Staff Writer,"{""key"": ""value""}",-0.630206434298746,0.07248291465949
evt_000914,Al Jazeera,TechCrunch reports market in new study,Short abstract 914,https://news.com/article/660335,2025-08-31 18:19:37.732433+00:00,2025-08-31 20:31:37.732433+00:00,entertainment,en,,Staff Writer,"[""ai"", ""economy""]",-0.7236544817446531,0.05865586238522501
evt_000915,Al Jazeera,Al Jazeera secures team amid growth,Short abstract 915,https://site.net/article/520466,2025-09-01 05:17:37.732433+00:00,2025-09-01 06:27:37.732433+00:00,politics,en,FR,Staff Writer,"[""ai"", ""economy""]",0.53431668733377,0.48511476812757404
evt_000916,Reuters,NYTimes investigates startup citing demand,Short abstract 916,https://site.net/article/882206,2025-09-02 11:05:37.732433+00:00,2025-09-02 13:38:37.732433+00:00,entertainment,,BR,,"[""ai"", ""economy""]",0.12412461236724001,0.287318143924988
evt_000917,ESPN,AP News announces AI model following earnings,Short abstract 917,https://media.org/article/921171,2025-09-01 07:09:37.732433+00:00,2025-09-01 07:43:37.732433+00:00,entertainment,en,BR,Staff Writer,"{""key"": ""value""}",-0.46616976604741606,0.5403441241422731
evt_000918,AP News,Bloomberg wins vaccine as season starts,Short abstract 918,https://publisher.io/article/613482,2025-09-02 01:42:37.732433+00:00,2025-09-02 02:56:37.732433+00:00,politics,en,GB,,"[""ai"", ""economy""]",0.25883065682446704,0.11234735128859001
evt_000919,NYTimes,Bloomberg files government in new study,Short abstract 919,https://news.com/article/994955,2025-09-02 10:01:37.732433+00:00,2025-09-02 17:19:37.732433+00:00,politics,fr,,Staff Writer,"[""ai"", ""economy""]",0.416034039955587,0.07867342500579301
evt_000920,Bloomberg,BBC investigates market in partnership,Short abstract 920,https://news.com/article/837647,2025-09-01 14:58:37.732433+00:00,2025-09-01 19:20:37.732433+00:00,economy,en,AU,,"{""key"": ""value""}",-0.127441264626901,0.148282219335288
evt_000921,AP News,AP News wins chip amid growth,Short abstract 921,https://publisher.io/article/121141,2025-09-02 01:43:37.732433+00:00,2025-09-02 02:16:37.732433+00:00,economy,es,US,Staff Writer,"{""key"": ""value""}",-0.05658053682989501,0.05150426799959001
evt_000922,CNN,BBC expands policy amid growth,Short abstract 922,https://news.com/article/844638,2025-09-02 08:54:37.732433+00:00,2025-09-02 12:57:37.732433+00:00,business,en,IN,,"[""ai"", ""economy""]",-0.097161132735811,0.18321950218641
evt_000923,NYTimes,AP News debuts AI model following earnings,Short abstract 923,https://example.com/article/411680,2025-08-30 18:29:37.732433+00:00,2025-08-30 23:38:37.732433+00:00,finance,fr,DE,,"[""ai"", ""economy""]",-0.653532663109057,0.543644467442107
evt_000924,TechCrunch,BBC announces vaccine following earnings,Short abstract 924,https://news.com/article/841026,2025-09-01 09:45:37.732433+00:00,2025-09-01 14:22:37.732433+00:00,politics,es,US,Staff Writer,"[""ai"", ""economy""]",-0.587773607485492,0.6214155008920771
evt_000925,AP News,Reuters reports economy after review,Short abstract 925,https://publisher.io/article/727353,2025-09-01 02:57:37.732433+00:00,2025-09-01 14:34:37.732433+00:00,sports,fr,CA,,"{""key"": ""value""}",-0.14820727441605402,0.125399722790665
evt_000926,Al Jazeera,ESPN files scientist after review,Short abstract 926,,2025-09-02 00:25:37.732433+00:00,2025-09-02 02:19:37.732433+00:00,technology,en,BR,Staff Writer,"[""ai"", ""economy""]",0.713488794715985,0.622263467688978
evt_000927,Reuters,CNN reports vaccine after review,Short abstract 927,https://site.net/article/266741,2025-08-31 15:59:37.732433+00:00,2025-09-01 03:02:37.732433+00:00,,en,CA,Staff Writer,"[""ai"", ""economy""]",0.384755966039938,0.22768095557473902
evt_000928,ESPN,Al Jazeera reports chip in partnership,Short abstract 928,https://example.com/article/571639,2025-08-31 16:06:37.732433+00:00,2025-09-01 02:26:37.732433+00:00,business,en,AU,Staff Writer,"[""ai"", ""economy""]",0.155092776883372,0.468768714636746
evt_000929,ESPN,Bloomberg debuts market in new study,Short abstract 929,https://site.net/article/448258,2025-09-01 01:35:37.732433+00:00,2025-09-01 03:15:37.732433+00:00,science,fr,FR,Staff Writer,"[""ai"", ""economy""]",0.41355009176608404,0.122878272810926
evt_000930,The Verge,BBC reports chip after review,Short abstract 930,https://media.org/article/941982,2025-09-01 08:17:37.732433+00:00,2025-09-01 13:43:37.732433+00:00,,,,,"{""key"": ""value""}",0.65617717913114,0.260511351910997
evt_000931,ESPN,ESPN investigates vaccine as season starts,Short abstract 931,https://site.net/article/312300,2025-09-01 23:38:37.732433+00:00,2025-09-02 03:53:37.732433+00:00,entertainment,en,IN,,"[""ai"", ""economy""]",-0.018244667871691,0.35013771050233805
evt_000932,Reuters,AP News debuts chip in partnership,Short abstract 932,https://site.net/article/547921,2025-08-31 09:13:37.732433+00:00,2025-08-31 12:59:37.732433+00:00,entertainment,es,,Staff Writer,"{""key"": ""value""}",0.6802054385531321,0.040703881746777006
evt_000933,NYTimes,Reuters investigates startup following earnings,Short abstract 933,https://site.net/article/239180,2025-08-30 22:09:37.732433+00:00,2025-08-30 22:19:37.732433+00:00,sports,,CA,Staff Writer,"[""ai"", ""economy""]",,0.35843420469735504
